2019-01-22 11:06:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,6.78,5.62,0.0
2019-01-22 11:06:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,7.45,6.54,0.0
2019-01-22 11:11:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,35.5,1.15,0.0
2019-01-22 11:11:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,32.66,2.67,0.0
2019-01-22 11:11:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,38.34,1.66,0.0
2019-01-22 11:16:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,26.57,1.14,0.0
2019-01-22 11:16:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,27.27,2.91,0.0
2019-01-22 11:16:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,48.53,3.14,0.0
2019-01-22 11:21:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.36,1.32,0.0
2019-01-22 11:21:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,15.25,7.3,0.0
2019-01-22 11:21:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,29.55,12.11,0.0
2019-01-22 11:26:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.92,7.87,0.0
2019-01-22 11:26:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,16.9,17.42,0.0
2019-01-22 11:26:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,36.36,16.02,0.0
2019-01-22 11:31:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,27.41,1.09,0.0
2019-01-22 11:31:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,32.09,1.95,0.0
2019-01-22 11:31:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,36.66,2.18,0.0
2019-01-22 11:36:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.02,1.5,0.0
2019-01-22 11:36:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.51,1.05,0.0
2019-01-22 11:36:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,9.13,2.41,0.0
2019-01-22 11:41:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.28,3.5,0.0
2019-01-22 11:41:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.21,4.24,0.0
2019-01-22 11:41:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.98,5.96,0.0
2019-01-22 11:46:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.93,2.47,0.0
2019-01-22 11:46:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,8.68,3.93,0.0
2019-01-22 11:46:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,7.19,6.81,0.0
2019-01-22 11:51:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,4.86,4.98,0.0
2019-01-22 11:51:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,7.63,6.46,0.0
2019-01-22 11:51:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,8.86,6.3,0.0
2019-01-22 11:56:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,4.58,6.7,0.0
2019-01-22 11:56:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,6.13,6.36,0.0
2019-01-22 11:56:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,8.18,7.67,0.0
2019-01-22 12:01:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.02,1.91,0.0
2019-01-22 12:01:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,4.86,1.06,0.0
2019-01-22 12:01:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,8.61,3.82,0.0
2019-01-22 12:06:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,4.83,4.41,0.0
2019-01-22 12:06:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,6.05,4.02,0.0
2019-01-22 12:06:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,7.15,4.97,0.0
2019-01-22 12:11:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,4.93,1.42,0.0
2019-01-22 12:11:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.21,1.51,0.0
2019-01-22 12:11:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.82,1.19,0.0
2019-01-22 12:16:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.32,3.63,0.0
2019-01-22 12:16:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,35.08,15.94,0.0
2019-01-22 12:16:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,16.96,16.1,0.0
2019-01-22 12:21:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.69,2.1,0.0
2019-01-22 12:21:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.01,2.27,0.0
2019-01-22 12:21:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,8.17,4.2,0.0
2019-01-22 12:26:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.19,1.86,0.0
2019-01-22 12:26:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.41,1.58,0.0
2019-01-22 12:26:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,7.67,6.16,0.0
2019-01-22 12:31:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.08,4.67,0.0
2019-01-22 12:31:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,6.53,4.51,0.0
2019-01-22 12:31:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,6.6,4.27,0.0
2019-01-22 12:36:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,4.89,2.46,0.0
2019-01-22 12:36:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,6.82,2.39,0.0
2019-01-22 12:36:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,9.46,3.79,0.0
